0
"[('marital_status', 0.149), ('education', 0.07), ('occupation', 0.064), ('age', 0.037), ('hours_per_week', 0.021), ('sex', 0.018), ('native_country', 0.015), ('workclass', 0.01), ('race', 0.003)]"
"[('marital_status', 0.147303319), ('occupation', 0.094230443), ('age', 0.038530642), ('hours_per_week', 0.02499925), ('sex', 0.018881203), ('native_country', 0.016118184), ('workclass', 0.012190538), ('education', 0.006173212), ('race', 0.003390941)]"
"[('marital_status', 0.146324161), ('occupation', 0.093045894), ('age', 0.038563509), ('hours_per_week', 0.025390519), ('sex', 0.019051785), ('native_country', 0.015798373), ('workclass', 0.01198383), ('education', 0.003921385), ('race', 0.003299363)]"
"[('marital_status', 0.146400787), ('occupation', 0.093791415), ('age', 0.038980916), ('hours_per_week', 0.025061016), ('sex', 0.019071101), ('native_country', 0.015873399), ('workclass', 0.011924239), ('education', 0.007251118), ('race', 0.003346875)]"
"[('marital_status', 0.147255455), ('occupation', 0.093541192), ('age', 0.038931255), ('hours_per_week', 0.024888671), ('sex', 0.01892022), ('native_country', 0.015735158), ('workclass', 0.012097698), ('education', 0.004105907), ('race', 0.003419633)]"
"[('marital_status', 0.146370806), ('occupation', 0.09316379), ('age', 0.039450019), ('hours_per_week', 0.024964164), ('sex', 0.018988236), ('native_country', 0.016115937), ('workclass', 0.012256748), ('education', 0.004368664), ('race', 0.003429607)]"
"[('marital_status', 0.146536402), ('occupation', 0.093101214), ('age', 0.038682276), ('hours_per_week', 0.024825321), ('sex', 0.01892609), ('native_country', 0.015734991), ('workclass', 0.012232259), ('education', 0.00543208), ('race', 0.003460953)]"
"[('marital_status', 0.147742014), ('occupation', 0.093477735), ('age', 0.038809827), ('hours_per_week', 0.024938584), ('sex', 0.019103565), ('native_country', 0.01572902), ('workclass', 0.011932685), ('education', 0.004777883), ('race', 0.003297122)]"
"[('marital_status', 0.147406749), ('occupation', 0.093418495), ('age', 0.038248019), ('hours_per_week', 0.024982436), ('sex', 0.019110916), ('native_country', 0.015750578), ('workclass', 0.012307452), ('education', 0.004660507), ('race', 0.003349489)]"
"[('marital_status', 0.147145112), ('occupation', 0.093612343), ('age', 0.038834303), ('hours_per_week', 0.025008618), ('sex', 0.019033019), ('native_country', 0.015681456), ('workclass', 0.012069482), ('education', 0.0040298), ('race', 0.003383649)]"
"[('marital_status', 0.147122323), ('occupation', 0.093149373), ('age', 0.038534222), ('hours_per_week', 0.025098151), ('sex', 0.018967421), ('native_country', 0.015850434), ('workclass', 0.012022611), ('race', 0.003313137), ('education', 0.002843916)]"
"[('marital_status', 0.147190098), ('occupation', 0.093846336), ('age', 0.03881744), ('hours_per_week', 0.025002966), ('sex', 0.019054167), ('native_country', 0.01594911), ('workclass', 0.012229576), ('education', 0.005437429), ('race', 0.003354177)]"
"[('marital_status', 0.146205363), ('occupation', 0.092745459), ('age', 0.038908239), ('hours_per_week', 0.024990079), ('sex', 0.019175974), ('native_country', 0.015709868), ('workclass', 0.012193792), ('education', 0.004891373), ('race', 0.003385158)]"
"[('marital_status', 0.147421), ('occupation', 0.093886881), ('age', 0.039302687), ('hours_per_week', 0.024738366), ('sex', 0.01913413), ('native_country', 0.015748918), ('workclass', 0.012051107), ('education', 0.006989051), ('race', 0.003227307)]"
"[('marital_status', 0.148121246), ('occupation', 0.093855854), ('age', 0.039007), ('hours_per_week', 0.025250136), ('sex', 0.018877404), ('native_country', 0.016035354), ('workclass', 0.011959517), ('education', 0.003457069), ('race', 0.00328848)]"
"[('marital_status', 0.147573729), ('occupation', 0.093115817), ('age', 0.038651538), ('hours_per_week', 0.024949352), ('sex', 0.019090331), ('native_country', 0.015770456), ('workclass', 0.012211851), ('race', 0.003378421), ('education', 0.002989876)]"
"[('marital_status', 0.146607105), ('occupation', 0.093618957), ('age', 0.038648665), ('hours_per_week', 0.025438572), ('sex', 0.019189464), ('native_country', 0.015609443), ('workclass', 0.012367285), ('education', 0.00553863), ('race', 0.003260948)]"
"[('marital_status', 0.146628989), ('occupation', 0.093173164), ('age', 0.038818451), ('hours_per_week', 0.025166075), ('sex', 0.018924777), ('native_country', 0.015910019), ('workclass', 0.012044483), ('race', 0.003394934), ('education', 0.002856508)]"
"[('marital_status', 0.146636043), ('occupation', 0.093775684), ('age', 0.038758791), ('hours_per_week', 0.024891736), ('sex', 0.019014976), ('native_country', 0.015947463), ('workclass', 0.012224638), ('race', 0.003410788), ('education', 0.00279953)]"
"[('marital_status', 0.146251775), ('occupation', 0.093119755), ('age', 0.039176368), ('hours_per_week', 0.02466588), ('sex', 0.019048114), ('native_country', 0.015715536), ('workclass', 0.01207933), ('education', 0.007790043), ('race', 0.003320492)]"
"[('marital_status', 0.146713461), ('occupation', 0.092739259), ('age', 0.038609075), ('hours_per_week', 0.025082255), ('sex', 0.018875425), ('native_country', 0.015982559), ('workclass', 0.012040856), ('education', 0.00484256), ('race', 0.003364706)]"
"[('marital_status', 0.146516967), ('occupation', 0.093569972), ('age', 0.038713481), ('hours_per_week', 0.024950879), ('sex', 0.018934077), ('native_country', 0.015799166), ('workclass', 0.012293147), ('education', 0.004277899), ('race', 0.003329788)]"
"[('marital_status', 0.147492131), ('occupation', 0.093286798), ('age', 0.038838566), ('hours_per_week', 0.024707736), ('sex', 0.019073862), ('native_country', 0.015723131), ('workclass', 0.012220132), ('education', 0.003666675), ('race', 0.003373394)]"
"[('marital_status', 0.146019699), ('occupation', 0.09387962), ('age', 0.039255989), ('hours_per_week', 0.025237034), ('sex', 0.019029327), ('native_country', 0.015785787), ('workclass', 0.012288745), ('education', 0.00751676), ('race', 0.003250321)]"
"[('marital_status', 0.147837829), ('occupation', 0.093724985), ('age', 0.038508194), ('hours_per_week', 0.025165532), ('sex', 0.019067979), ('native_country', 0.016007188), ('workclass', 0.012123107), ('education', 0.006306662), ('race', 0.003377691)]"
"[('marital_status', 0.148115381), ('occupation', 0.093546366), ('age', 0.038625115), ('hours_per_week', 0.024940826), ('sex', 0.019246959), ('native_country', 0.016005215), ('workclass', 0.01211312), ('education', 0.006906425), ('race', 0.003406971)]"
"[('marital_status', 0.147069115), ('occupation', 0.092900271), ('age', 0.038623952), ('hours_per_week', 0.025003384), ('sex', 0.018998755), ('native_country', 0.015789577), ('workclass', 0.011962994), ('education', 0.003648805), ('race', 0.00335093)]"
"[('marital_status', 0.14794574), ('occupation', 0.093925269), ('age', 0.038968126), ('hours_per_week', 0.025349844), ('sex', 0.018978217), ('native_country', 0.016079485), ('workclass', 0.011949044), ('education', 0.006009195), ('race', 0.003259031)]"
"[('marital_status', 0.147156354), ('occupation', 0.093095514), ('age', 0.038776826), ('hours_per_week', 0.024946145), ('sex', 0.019002662), ('native_country', 0.015844153), ('workclass', 0.011995136), ('race', 0.003316359), ('education', 0.002588982)]"
"[('marital_status', 0.14704271), ('occupation', 0.093063116), ('age', 0.038593675), ('hours_per_week', 0.025083306), ('sex', 0.019022754), ('native_country', 0.015934857), ('workclass', 0.012240843), ('education', 0.003888629), ('race', 0.00347478)]"
"[('marital_status', 0.147374933), ('occupation', 0.093159593), ('age', 0.038515288), ('hours_per_week', 0.025078348), ('sex', 0.018918835), ('native_country', 0.015789722), ('workclass', 0.011778528), ('education', 0.006518499), ('race', 0.003322856)]"
"[('marital_status', 0.146977091), ('occupation', 0.092982258), ('age', 0.0385822), ('hours_per_week', 0.024875801), ('sex', 0.019017008), ('native_country', 0.015844705), ('workclass', 0.012048786), ('race', 0.00333364), ('education', 0.002280128)]"
"[('marital_status', 0.14626139), ('occupation', 0.093377385), ('age', 0.038978256), ('hours_per_week', 0.025123134), ('sex', 0.01910699), ('native_country', 0.015569353), ('workclass', 0.011858724), ('education', 0.004404552), ('race', 0.003428209)]"
"[('marital_status', 0.147022216), ('occupation', 0.093472646), ('age', 0.038384997), ('hours_per_week', 0.025167728), ('sex', 0.019119823), ('native_country', 0.015687418), ('workclass', 0.012030442), ('education', 0.003564235), ('race', 0.003436628)]"
"[('marital_status', 0.147016286), ('occupation', 0.093900145), ('age', 0.039022019), ('hours_per_week', 0.025241965), ('sex', 0.01917005), ('native_country', 0.015970983), ('workclass', 0.01209046), ('education', 0.00561901), ('race', 0.003343051)]"
"[('marital_status', 0.146850543), ('occupation', 0.093228641), ('age', 0.039152891), ('hours_per_week', 0.025217905), ('sex', 0.019062325), ('native_country', 0.015775295), ('workclass', 0.012097472), ('education', 0.004868091), ('race', 0.003323209)]"
"[('marital_status', 0.147178485), ('occupation', 0.093412147), ('age', 0.038262544), ('hours_per_week', 0.025288297), ('sex', 0.019072236), ('native_country', 0.015908021), ('workclass', 0.012012526), ('education', 0.003704626), ('race', 0.003441356)]"
"[('marital_status', 0.147197618), ('occupation', 0.093203824), ('age', 0.038713987), ('hours_per_week', 0.02491773), ('sex', 0.019166903), ('native_country', 0.015617817), ('workclass', 0.011827034), ('education', 0.003863682), ('race', 0.003354009)]"
"[('marital_status', 0.146988948), ('occupation', 0.093358302), ('age', 0.038653346), ('hours_per_week', 0.024733255), ('sex', 0.018967979), ('native_country', 0.01587369), ('workclass', 0.011962586), ('education', 0.003608502), ('race', 0.003470793)]"
"[('marital_status', 0.147036566), ('occupation', 0.093636559), ('age', 0.038453877), ('hours_per_week', 0.02513613), ('sex', 0.019021271), ('native_country', 0.015846409), ('workclass', 0.011989033), ('education', 0.003403317), ('race', 0.003363515)]"
"[('marital_status', 0.146481381), ('occupation', 0.093236648), ('age', 0.038689525), ('hours_per_week', 0.025251925), ('sex', 0.01906863), ('native_country', 0.015752704), ('workclass', 0.012037249), ('race', 0.003320551), ('education', 0.003188403)]"
"[('marital_status', 0.1475171), ('occupation', 0.093470631), ('age', 0.039004039), ('hours_per_week', 0.025052037), ('sex', 0.019141709), ('native_country', 0.016102538), ('workclass', 0.01204649), ('education', 0.003834183), ('race', 0.003420178)]"
"[('marital_status', 0.146735705), ('occupation', 0.093119529), ('age', 0.038428277), ('hours_per_week', 0.024906493), ('sex', 0.019044849), ('native_country', 0.015933056), ('workclass', 0.012185317), ('education', 0.003748311), ('race', 0.003319411)]"
"[('marital_status', 0.147013366), ('occupation', 0.09310694), ('age', 0.038544027), ('hours_per_week', 0.02509237), ('sex', 0.019046304), ('native_country', 0.015795047), ('workclass', 0.011828914), ('education', 0.005646204), ('race', 0.003320209)]"
"[('marital_status', 0.145984348), ('occupation', 0.093357346), ('age', 0.039251008), ('hours_per_week', 0.025042045), ('sex', 0.019011556), ('native_country', 0.016013451), ('workclass', 0.012199422), ('education', 0.006300215), ('race', 0.003401857)]"
"[('marital_status', 0.147224366), ('occupation', 0.093341175), ('age', 0.038841094), ('hours_per_week', 0.025064467), ('sex', 0.019021068), ('native_country', 0.016011748), ('workclass', 0.012092782), ('education', 0.003945538), ('race', 0.00342691)]"
"[('marital_status', 0.147320012), ('occupation', 0.093564071), ('age', 0.038702781), ('hours_per_week', 0.025091458), ('sex', 0.018933995), ('native_country', 0.016039272), ('workclass', 0.012057029), ('education', 0.004977306), ('race', 0.003359466)]"
"[('marital_status', 0.147001261), ('occupation', 0.093084461), ('age', 0.038717298), ('hours_per_week', 0.025342214), ('sex', 0.019156339), ('native_country', 0.016079608), ('workclass', 0.012038942), ('education', 0.005336492), ('race', 0.003456911)]"
"[('marital_status', 0.147419889), ('occupation', 0.093344628), ('age', 0.03864853), ('hours_per_week', 0.024832972), ('sex', 0.018973738), ('native_country', 0.016015704), ('workclass', 0.011974997), ('education', 0.004188085), ('race', 0.003315129)]"
"[('marital_status', 0.147642821), ('occupation', 0.093446873), ('age', 0.039239438), ('hours_per_week', 0.025143042), ('sex', 0.018843357), ('native_country', 0.016056968), ('workclass', 0.011868698), ('education', 0.00548613), ('race', 0.003384413)]"
"[('marital_status', 0.147341954), ('occupation', 0.093689242), ('age', 0.038782866), ('hours_per_week', 0.025141142), ('sex', 0.019012573), ('native_country', 0.015675654), ('workclass', 0.012020938), ('race', 0.00335519), ('education', 0.002799458)]"
